date,P,PE,Q
1992-02-02,0.0,1.8542805058302327,121.53853728000021
1992-02-03,0.0,1.8928771323501208,112.5422899200003
1992-02-04,0.01149740256369114,1.9314737588700086,112.5422899200003
1992-02-05,0.1757272630929947,1.9700703853898966,113.9184864000002
1992-02-06,0.0,2.0086670119097847,106.42586111999992
1992-02-07,0.0,2.0472636384296727,101.35432223999986
1992-02-08,0.0,2.085860264949561,95.05949760000007
1992-02-09,0.0,2.124456891469449,87.6942979200001
1992-02-10,0.0,2.163053517989337,85.09481568000007
1992-02-11,0.01565602794289589,2.201650144509225,87.15911040000003
1992-02-12,0.4096829891204834,2.2402467710291125,91.00736352000015
1992-02-13,1.242333173751831,2.2788433975490006,96.18084288
1992-02-14,2.857987880706787,2.3174400240688886,101.02301567999994
1992-02-15,23.715160369873047,2.3560366505887766,1915.7164704
1992-02-16,0.0,2.3946332771086647,475.1190921599997
1992-02-17,8.401215553283691,2.4332299036285527,854.3631628800003
1992-02-18,6.899205207824707,2.471826530148441,1250.22353184
1992-02-19,0.0,2.510423156668329,480.3180566400002
1992-02-20,0.0,2.549019783188217,256.66064352000046
1992-02-21,0.0,2.5876164097081045,203.09092127999998
1992-02-22,0.0,2.626213036227993,173.8085184000002
1992-02-23,18.594684600830078,2.6648096627478806,1776.51674496
1992-02-24,2.3556787967681885,2.7034062892677686,1026.1073865599994
1992-02-25,6.137058734893799,2.7420029157876566,862.2890352
1992-02-26,16.074207305908203,2.7805995423075447,4124.409880319999
1992-02-27,0.0,2.8191961688274327,880.53638112
1992-02-28,0.0,2.857792795347321,473.53901472
